Width,Height,Elongation,Label
-0.002535018823170951,1.0963112897776648,-0.40374894286453383,guitar
1.7383880323151621,1.7976892943770464,-0.6733413813083637,pencil
0.6680427490227054,1.7730795398296997,-0.5839680799436849,clock
1.1580803486023843,-1.2539202694939475,0.4326432301861647,car
0.03615216009101423,-0.7863349330943598,-0.19957597506375505,fish
0.3198581387950389,-0.46640812397885234,-0.4197971696921715,house
0.5648769385848783,1.170140553419705,-0.6660640175445135,tree
0.6035641174990635,-0.33105447396844534,-0.4079218807325048,bicycle
-1.6402922595236769,1.514677117082559,0.44137502834879694,guitar
-2.800907626949232,0.2103601260731826,5.653626634009359,pencil
-1.1889418388581832,-0.7740300558206864,-0.7053218563480889,clock
0.6422512964132486,-1.2293105149466008,0.16735938009135,car
-0.5828427025359486,-1.2539202694939475,-0.2885729559721038,fish
-0.9181315864588868,-0.19570082395803837,-0.6350880738244419,house
-0.20886663969882524,0.8132991124831773,-0.5633681809159103,tree
0.023256433786285835,-1.0201276012941536,-0.18957305314003497,bicycle
0.9259572751172733,0.6287259533780769,-0.1796437868679113,guitar
-0.36361535535556594,-0.589456896715586,2.5281731365960907,pencil
-0.23465809230828202,-0.6140666512629327,-0.5588528382477761,clock
-0.9955059442872571,-1.709200728619862,0.15219389552585036,car
-1.0599845758108992,-2.0291275377353695,0.560641314233567,fish
-0.6731127866690474,-0.20800570123171172,-0.6960502268567874,house
-0.07990937665154131,0.48106742609399655,-0.6384548370227295,tree
-0.15728373447991167,-0.4048837376104855,-0.5331786138765955,bicycle
-2.0271640486655285,0.18575037152583587,0.37663985039467635,guitar
-1.782145248875689,-1.2170056376729275,1.1130275129922875,pencil
-2.0916426801891705,-1.303139778588641,-0.5095899068141958,clock
1.4804735062205943,-0.6878959149049728,0.1107992984220154,car
1.9834068321050016,2.1176161034925536,-0.5981360001121596,fish
1.9963025584097298,0.2841893897152228,-0.28983734275163364,house
1.377307695782767,2.3391038944186744,-0.618382392183812,tree
1.4288906010016806,0.5672015670097101,-0.37429831840913735,bicycle
1.3257247905638534,2.302189262597654,-0.13161538007205112,guitar
1.3128290642591252,1.3670185897984786,2.8339676954289486,pencil
-1.124463207334541,1.207055185240725,-0.12521122474332552,clock
0.20379660205248334,-1.610761710430475,0.46881301737627085,car
0.11352651791938458,-1.5861519558831283,0.6782443732314319,fish
-1.0470888495061708,0.6164210761044036,-0.35438787655450743,house
1.0420188118598288,1.4531527307141923,-0.7003246481220491,tree
0.5261897596706931,-0.5525422648945659,-0.33233028706896844,bicycle
-0.11859655556572649,1.0224820261356244,-0.0809026054409006,guitar
-0.956818765373072,-0.318749596694772,3.918116964966917,pencil
1.0936017170787424,1.3177990807037852,-0.7066587775770886,clock
1.0033316329456436,-0.626371528536606,-0.17691528817227223,car
1.377307695782767,-0.9709080921994602,0.2784274612974665,fish
-0.4538854394886647,1.0840064125039914,-0.43340143542329146,house
0.9259572751172733,2.056091717124187,-0.6123036131974589,tree
0.8098957383747177,0.2472747578942027,-0.541764700685092,bicycle
1.106497443383471,1.2931893261564384,0.13357920045222765,guitar
-0.19597091339409684,0.2103601260731826,2.276363483480104,pencil
-0.19597091339409684,-0.023432542126611288,-0.628335324514682,clock
1.570743590353693,-0.10956668304232482,-0.26708660872511025,car
-0.36361535535556594,-1.647676342251495,0.3603571746141995,fish
0.17800514944302653,1.4162380988931722,-0.6431545314597544,house
1.2354547064307548,2.5852014398921415,-0.5730232520584984,tree
0.8098957383747177,0.0750064760627756,-0.48147683989456214,bicycle
-1.0986717547250844,1.92073806711378,0.040982394973579396,guitar
-1.8853110593135163,2.0191770853031668,1.3234849915264835,pencil
0.7583128331558042,1.7238600307350063,-0.607126539361453,clock
1.145184622297656,-0.14648131486334492,-0.1278449588825418,car
0.6164598438037919,-0.7494203012733397,-0.1756350186237407,fish
0.6035641174990635,0.4072381624519564,-0.49990104158942583,house
0.29406668618558207,1.92073806711378,-0.45712408482865957,tree
1.1838718012118412,0.2103601260731826,-0.42887125144482274,bicycle
1.0033316329456436,0.8502137443041975,0.0900394825912601,guitar
0.5390854859754215,0.5918113215570568,2.465462715509548,pencil
-0.6473213340595906,0.038091844241755525,-0.6371431910529121,clock
1.0549145381645573,-1.0816519876625204,0.17631059336194585,car
0.9775401803361868,-1.8076397468092489,1.4573158415390493,fish
0.10063079161465618,1.4900673625352123,-0.4139754282308204,house
1.403099148392224,2.0807014716715337,-0.6637677738602513,tree
0.2553795072713969,-0.6386764058102794,-0.3564041346382607,bicycle
-0.14438800817518327,-0.011127664852937926,-0.0783017288836271,guitar
-1.253420470381825,-0.03573741940028465,4.417075828024003,pencil
-0.5828427025359486,-0.19570082395803837,-0.7062054591892282,clock
0.9646444540314585,-0.8109446876417065,-0.0595029142700926,car
0.7454171068510759,-0.9709080921994602,-0.032953688443379495,fish
0.8098957383747177,1.0224820261356244,-0.5559942017130824,house
-0.1314922818704549,0.6287259533780769,-0.5121577189089864,tree
0.4101282229281376,-0.49101787852619905,-0.3052115556226736,bicycle
-1.4210649123432941,0.6041161988307302,0.024568153757652814,guitar
-0.6473213340595906,-0.10956668304232482,1.6619566614415566,pencil
-0.2604495449177388,-0.2941398421474253,-0.6608415503593441,clock
1.27414188534494,-0.8109446876417065,0.023527222885536755,car
0.29406668618558207,-1.1185666194835406,0.11417411078797333,fish
-0.9826102179825288,0.4441527942729765,-0.37583290877869235,house
-0.7762785971068745,0.2841893897152228,-0.5200478029289364,tree
-0.956818765373072,-1.069347110388847,-0.5292469685247099,bicycle
-1.0084016705919856,1.3177990807037852,-0.1281161514379635,guitar
0.44881540184232277,-0.23261545577905846,3.161899656356298,pencil
1.0678102644692857,1.0593966579566445,-0.6368034601739042,clock
-0.19597091339409684,-1.4877129376937415,0.10392200565385787,car
0.06194361270047101,-1.844554378630269,0.9087748238476143,fish
-1.2921076492960102,-0.30644471942109863,-0.5352274817899599,house
-0.8407572286305165,0.9609576397672577,-0.2044515131063832,tree
-1.782145248875689,-1.3646641649570077,-0.6841679863967991,bicycle
-1.3436905545149238,1.280884448882765,0.039882797901580815,guitar
-0.37651108166029434,-0.6386764058102794,0.8457991134344713,pencil
-1.4597520912574793,-0.9832129694731335,-0.5764916818360653,clock
1.1322888959929276,-0.6140666512629327,-0.13954191349621853,car
-0.2604495449177388,-0.8232495649153798,-0.3703249790417353,fish
0.2682752335761253,0.9609576397672577,-0.3919575765349347,house
-0.4538854394886647,1.0470917806829712,-0.6617517504543543,tree
0.5390854859754215,-0.4048837376104855,-0.39234001517838124,bicycle
0.12642224422411297,1.7976892943770464,-0.4827906063437643,guitar
-0.002535018823170951,0.837908867030524,-0.5303885975294952,pencil
0.784104285765261,1.1824454306933783,-0.6932236101866478,clock
0.9646444540314585,-1.5000178149674148,0.7749150722002419,car
1.4675777799158658,-0.9709080921994602,0.3279327746899673,fish
-0.07990937665154131,-0.10956668304232482,-0.6241030089361442,house
1.0291230855551006,1.4162380988931722,-0.6970338994808999,tree
0.9775401803361868,-0.7863349330943598,-0.08156519742185972,bicycle
1.209663253821298,-1.2047007603992541,0.34132491773864093,guitar
-2.723533269120862,0.8625186215778708,3.9212050731333723,pencil
0.9775401803361868,0.53028693518869,-0.5744610529504968,clock
0.35854531770922404,0.23496988062052931,-0.6038339500731676,car
0.4617111281470512,-0.9216885831047668,-0.10182530262434802,fish
2.0478854636286434,2.3760185262396942,-0.7010149892158842,house
0.023256433786285835,1.6992502761876596,-0.48812717340891654,tree
-0.4151982605744795,-1.0078227240204802,-0.35573615034219386,bicycle
0.06194361270047101,0.9486527624935843,-0.07218650558438852,guitar
1.377307695782767,1.4162380988931722,-0.6278507596598711,pencil
1.1322888959929276,0.9855673943146044,-0.6415482014607422,clock
0.6422512964132486,-0.6632861603576261,-0.23625478743446748,car
0.8614786435936314,-0.2449203330527318,-0.18629065427300248,fish
-0.5570512499264918,-0.23261545577905846,-0.6793369741805246,house
0.2553795072713969,0.2103601260731826,-0.641629712465557,tree
0.4617111281470512,-0.5648471421682393,-0.34736555327854385,bicycle
-0.4151982605744795,0.8502137443041975,0.20983073438062383,guitar
-0.9439230390683436,0.16114061697848914,1.5085972512970611,pencil
-0.28624099752719556,0.3087991442625695,-0.6691825362174895,clock
0.5390854859754215,-1.069347110388847,-0.005433210818344392,car
-0.002535018823170951,-1.401578796778028,0.22273931405942285,fish
-0.9181315864588868,-0.10956668304232482,-0.5665321939239548,house
0.023256433786285835,1.6623356443666393,-0.46438577992134256,tree
1.0291230855551006,-0.7494203012733397,-0.09493333903761601,bicycle
-0.4538854394886647,-0.2818349648737519,0.11233427834427799,guitar
-1.8208324277898744,-1.3523592876833344,1.575430980886399,pencil
-0.4151982605744795,-0.09726180576865147,-0.6693143640980416,clock
1.106497443383471,-0.25722521032640516,-0.3379723364046536,car
-0.7375914181926894,-1.3646641649570077,-0.26762400975747536,fish
0.487502580756508,1.2931893261564384,-0.6376051638139801,house
-0.22176236600355362,0.45645767154664985,-0.5063479871333014,tree
0.19090087574775494,0.3457137760835896,-0.5946920890445615,bicycle
1.106497443383471,-1.1185666194835406,0.21355544575364094,guitar
-2.73642899542559,0.3087991442625695,3.4934978165062436,pencil
-0.595738428840677,0.02578696696808216,-0.7006750408243216,clock
0.20379660205248334,-1.2047007603992541,-0.031065371820090934,car
-0.38940680796502275,-1.4261885513253747,0.23970554901997784,fish
-0.3249281764413808,1.0470917806829712,-0.44971648516138085,house
-0.04122219773735613,1.4039332216194989,-0.5228731892970411,tree
-0.46678116579339307,-0.8478593194627265,-0.47371461189008596,bicycle
0.8356871909841745,-1.0201276012941536,0.09180748599531757,guitar
-2.0529555012749854,0.45645767154664985,0.49584294725540545,pencil
-0.9310273127636152,-0.5648471421682393,-0.6956078038251052,clock
0.06194361270047101,-0.454103246705179,-0.7071328826514802,car
0.08773506530992779,-0.33105447396844534,-0.5015688720981283,fish
-0.18307518708936846,-0.36796910578946546,-0.571071742063137,house
-0.07990937665154131,0.32110402153624285,-0.6674794820397009,tree
0.8356871909841745,-0.09726180576865147,-0.4306833879998041,bicycle
-1.4597520912574793,1.5023722398088857,0.16918959074022655,guitar
-0.19597091339409684,1.170140553419705,3.3805705470374465,pencil
0.29406668618558207,1.1824454306933783,-0.6460024662901424,clock
0.010360707481557442,-1.2539202694939475,0.043751434409505616,car
-1.0084016705919856,-1.2047007603992541,-0.41212459528699713,fish
0.17800514944302653,0.8132991124831773,-0.6645737852826125,house
0.9517487277267301,1.4285429761668456,-0.6804131642096402,tree
-0.3120324501366524,-0.5033227557998724,-0.5623830185533077,bicycle
-0.8020700497163313,1.6008112579982725,-0.206826531545767,guitar
-2.465618743026294,0.6533357079254236,1.839015953547339,pencil
-0.3249281764413808,0.3087991442625695,-0.6530862365376734,clock
1.67390940079152,-0.9955178467468069,0.3029607760851731,car
1.27414188534494,-0.2818349648737519,-0.29795835409040805,fish
1.7254923060104337,0.7271649715674638,-0.5010992879255434,house
1.0291230855551006,1.9330429443874533,-0.6251972871888368,tree
0.6164598438037919,-0.10956668304232482,-0.43129272599039065,bicycle
1.7254923060104337,0.9117381306725643,0.19703419840732936,guitar
-0.07990937665154131,0.18575037152583587,4.956040214580548,pencil
-0.4280939868792079,-0.13417643758967154,-0.6926986395217372,clock
0.8356871909841745,-0.5156276330735458,-0.25196159133536217,car
0.21669232835721172,-0.8109446876417065,0.02463852289038162,fish
-0.4538854394886647,0.09961623061012234,-0.6679796527318302,house
0.55198121228015,0.936347885219911,-0.7005380538021684,tree
0.423023949232866,-0.8601641967364,-0.21263179532829837,bicycle
0.3069624124903105,0.665640585199097,0.13562068600528532,guitar
0.7454171068510759,1.2562746943354184,1.3811565817023976,pencil
-0.5054683447075783,-0.20800570123171172,-0.6705391101126412,clock
0.9001658225078165,-0.25722521032640516,-0.24525075056080456,car
1.1709760749071128,0.5056771806413433,-0.4962575650079584,fish
0.6938342016321623,0.3087991442625695,-0.5555771791630623,house
1.7125965797057052,1.650030767092966,-0.6662862126771473,tree
0.2682752335761253,0.35801865335726296,-0.4800394583106015,bicycle
0.6938342016321623,1.477762485261539,-0.05767797053866376,guitar
-1.021297396896714,0.3334088988099162,1.5672250668087202,pencil
-0.05411792404208452,1.0347869034092978,-0.5629195642351794,clock
0.12642224422411297,-0.7863349330943598,-0.3166024149834192,car
0.848582917288903,-0.9832129694731335,0.00928229402375075,fish
0.6164598438037919,1.4531527307141923,-0.6292158289375854,house
0.22958805466194013,0.8994332533988909,-0.6517711544312768,tree
0.5261897596706931,-0.44179836943150563,-0.35521884954071853,bicycle
1.209663253821298,0.9486527624935843,-0.21854207191304925,guitar
-1.2018375651629114,-1.2908349013149676,0.6663948283492461,pencil
-0.18307518708936846,-0.04804229667395801,-0.661721187924708,clock
2.0478854636286434,1.9699575762084733,-0.6996681165411068,car
0.7712085594605326,-0.07265205122130473,-0.4853752691645276,fish
-1.6273965332189484,0.17344549425216252,0.20281284388009804,house
-0.7633828708021461,0.7025552170201171,-0.44885345627887024,tree
-0.6602170603643189,-1.2539202694939475,-0.3119596383758979,bicycle
-1.8724153330087878,1.2685795716090917,0.9340513685296039,guitar
-2.568784553464121,1.010177148861951,3.1688545816980427,pencil
-0.07990937665154131,0.6902503397464438,-0.6082872675885566,clock
1.2225589801260264,-0.2203105785053851,-0.31106059269254266,car
1.2612461590402115,-0.7986398103680331,0.038935299012435635,fish
0.13931797052884137,1.0470917806829712,-0.6096646655259941,house
0.34564959140449564,1.4285429761668456,-0.48636324656458074,tree
0.423023949232866,0.6533357079254236,-0.6574722242034649,bicycle
0.5648769385848783,0.7025552170201171,0.21472787779795044,guitar
0.7454171068510759,0.09961623061012234,1.6305386840029248,pencil
-0.4280939868792079,0.394933285178283,-0.6518731134055018,clock
1.1709760749071128,-0.7371154239996663,-0.06597098295554908,car
-0.3249281764413808,-1.0201276012941536,-0.38563585210884505,fish
0.023256433786285835,0.8871283761252176,-0.614111390230185,house
-0.19597091339409684,1.3916283443458255,-0.4553082786584284,tree
0.6293555701085203,0.050396721515428886,-0.5898939036866124,bicycle
1.570743590353693,1.1332259215986848,0.6354157010884577,guitar
-2.181912764322269,1.4285429761668456,1.2518364261822699,pencil
0.17800514944302653,0.5672015670097101,-0.6999547509046704,clock
1.635222221877335,-0.13417643758967154,-0.2590246956587738,car
0.7454171068510759,-0.724810546725993,-0.13923038425725554,fish
-0.8794444075447017,0.38262840790460967,-0.46215118923780585,house
0.4746068544517796,1.711555153461333,-0.47581246263311133,tree
0.29406668618558207,0.48106742609399655,-0.6797819210853104,bicycle
1.2354547064307548,1.6623356443666393,0.527407999895134,guitar
-0.6602170603643189,-0.49101787852619905,1.8421889528426802,pencil
-0.8665486812399733,-0.3433593512421187,-0.5819434637017118,clock
1.4933692325253225,0.08731135333644897,-0.34224095985616176,car
0.33275386509976723,-1.0078227240204802,0.17185259569846997,fish
1.3386205168685819,1.170140553419705,-0.35595981637669144,house
-1.6016050806094917,1.6623356443666393,0.35704501486298656,tree
1.5320564114395079,0.1119211078837957,-0.3677134194495889,bicycle
0.848582917288903,-0.7986398103680331,-0.029615625536922204,guitar
0.6422512964132486,1.1578356761460316,1.4576310077087313,pencil
1.016227359250372,1.0224820261356244,-0.6596787920644317,clock
0.4746068544517796,-0.626371528536606,-0.31451735954728877,car
-0.28624099752719556,-1.709200728619862,0.5146185020747306,fish
-1.1889418388581832,-0.46640812397885234,-0.6114947762003341,house
0.20379660205248334,1.8715185580190865,-0.4989077593100581,tree
-0.4409897131839363,-1.1062617422098673,-0.2782335860306939,bicycle
0.38433677031868085,-1.7215056058935354,0.7801620872045859,guitar
-2.6848460902066766,-0.023432542126611288,4.306418081642044,pencil
-0.4538854394886647,-0.07265205122130473,-0.7063414402089861,clock
0.4617111281470512,-1.1431763740308873,0.009316694836117594,car
-2.181912764322269,-1.093956864936194,9.223842988106876,fish
0.5906683911943351,0.27188451244154943,-0.6727591613295801,house
1.4546820536111373,1.5023722398088857,-0.5980102734200158,tree
0.4617111281470512,-0.3433593512421187,-0.3812140382645717,bicycle
-1.8337281540946027,1.170140553419705,0.5005689705919991,guitar
0.010360707481557442,0.3087991442625695,1.4594746144653192,pencil
-1.4855435438669362,-0.9955178467468069,-0.6670424456552503,clock
-0.36361535535556594,-0.7740300558206864,-0.4784111427387213,car
0.29406668618558207,-1.1062617422098673,-0.02448502437838874,fish
0.11352651791938458,0.4441527942729765,-0.6775022731492127,house
1.5320564114395079,1.5762015034509258,-0.5941077990071548,tree
0.06194361270047101,-0.6632861603576261,-0.36871247161597237,bicycle
1.1322888959929276,-0.724810546725993,-0.11902061585086494,guitar
-2.040059774970257,0.9486527624935843,1.6535681208255855,pencil
-1.085776028420356,-0.39257886033681216,-0.5430493377745614,clock
0.9259572751172733,-0.589456896715586,-0.20689743178099954,car
0.5777726648896068,-0.6386764058102794,-0.3547275145071252,fish
0.8227914646794462,-0.183395946684365,-0.40300054048835565,house
1.0549145381645573,1.6992502761876596,-0.6031406383387531,tree
0.10063079161465618,0.12422598515746906,-0.6799276543544035,bicycle
-0.595738428840677,1.5638966261772524,-0.27756504878488136,guitar
-1.1889418388581832,1.170140553419705,0.9550815033881633,pencil
-1.0470888495061708,-0.49101787852619905,-0.6697714295925681,clock
-1.0599845758108992,-1.0078227240204802,-0.5976410302669733,car
-0.3249281764413808,-1.573847078609455,0.12428473332723344,fish
-1.4339606386480226,-0.6509812830839528,-0.6246913485099719,house
-1.2921076492960102,0.0750064760627756,-0.5047308783841566,tree
-1.3694820071243805,-1.0570422331151736,-0.6721860590926004,bicycle
-0.9439230390683436,-1.2539202694939475,-0.006166385512123812,guitar
-0.3378239027461092,-0.7494203012733397,1.5969271470498065,pencil
-0.7891743234116029,-0.8478593194627265,-0.5818719698835384,clock
0.7970000120699894,-0.5525422648945659,-0.2592919390351813,car
-0.15728373447991167,-0.07265205122130473,-0.5972659049083245,fish
0.33275386509976723,0.6902503397464438,-0.634751219672027,house
0.7454171068510759,1.3547137125248052,-0.6509932231061071,tree
-0.4023025342697511,-0.4294934921578322,-0.5078163745261243,bicycle
1.145184622297656,-0.8232495649153798,0.00009060966973083101,guitar
0.12642224422411297,0.6533357079254236,3.9234802046347292,pencil
-0.4538854394886647,-0.023432542126611288,-0.5908477273774673,clock
1.0549145381645573,-0.9339934603784401,0.1516128497441901,car
-0.18307518708936846,-1.167786128578234,-0.18315096776173923,fish
0.17800514944302653,-0.454103246705179,-0.46211044549402736,house
-0.35071962905083753,0.38262840790460967,-0.5450808038881603,tree
-0.05411792404208452,-0.33105447396844534,-0.5577150619214372,bicycle
0.04904788639574262,-1.1062617422098673,-0.1295794315150039,guitar
-0.8149657760210597,-0.2695300876000785,1.5435240367501095,pencil
-0.9826102179825288,-0.36796910578946546,-0.6491117265189651,clock
1.27414188534494,0.08731135333644897,-0.35614411532626405,car
0.44881540184232277,-0.6509812830839528,-0.35196945851973427,fish
0.7583128331558042,0.53028693518869,-0.6540482029312312,house
-0.3249281764413808,0.35801865335726296,-0.6429188853270242,tree
0.9517487277267301,-0.5525422648945659,-0.22859932349307205,bicycle
-0.002535018823170951,0.837908867030524,0.12745614054135737,guitar
1.080705990774014,0.6533357079254236,2.0614361784448008,pencil
-0.36361535535556594,-0.49101787852619905,-0.5820617051037458,clock
-0.1057008292609981,-0.761725178547013,-0.445153289457049,car
-0.0928051029562697,-0.7125056694523196,-0.2731261608998145,fish
0.6035641174990635,0.3334088988099162,-0.6509510802499959,house
-0.7762785971068745,-0.5279325103472191,-0.6762829458372844,tree
-0.17017946078464005,-0.4294934921578322,-0.5434126804488123,bicycle
-0.89234013384943,-0.3433593512421187,0.3461432973335861,guitar
-2.25928712215064,-0.626371528536606,0.6371898478477867,pencil
-1.382377733429109,-1.032432478567827,-0.6160865699850417,clock
1.7383880323151621,-0.39257886033681216,-0.11368626250072371,car
0.3972324966234092,-1.0816519876625204,-0.08335600386414417,fish
0.913061548812545,-0.011127664852937926,-0.4500269675476337,house
1.0291230855551006,2.1176161034925536,-0.551754445443999,tree
-0.5828427025359486,-0.6755910376312995,-0.6649586252458937,bicycle
-1.1760461125534547,0.9240430079462376,-0.01908078710674147,guitar
-2.3624529325884667,0.4195430397256298,2.3191516759781576,pencil
-0.5054683447075783,-0.8109446876417065,-0.46586955863292534,clock
1.6094307692678782,-0.5156276330735458,-0.06164697906143938,car
1.248350432735483,-1.5123226922410882,0.8038951919483476,fish
1.3128290642591252,0.8256039897568507,-0.58145806108907,house
0.4359196755375944,1.3177990807037852,-0.6191642556803258,tree
0.5906683911943351,-0.39257886033681216,-0.3871101772565749,bicycle
-1.1115674810298126,1.0593966579566445,-0.14667437332432912,guitar
-0.22176236600355362,0.6287259533780769,2.190315276808572,pencil
-0.5699469762312203,-0.5771520194419126,-0.6064756686382518,clock
-0.7762785971068745,-1.7461153604408821,0.23729777112079534,car
0.9775401803361868,0.6533357079254236,0.16784198084849092,fish
1.699700853400977,1.4531527307141923,-0.6675461365996708,house
1.1580803486023843,1.711555153461333,-0.6558595419881965,tree
0.5648769385848783,0.7148600942937905,-0.6590310096979113,bicycle
0.7712085594605326,1.650030767092966,-0.5813959497681787,guitar
1.8931367479719028,2.093006348945207,-0.7074381267600613,pencil
1.145184622297656,1.92073806711378,-0.22513787232785978,clock
0.6422512964132486,-0.8478593194627265,-0.06719333590602707,car
-0.595738428840677,-0.626371528536606,-0.21999399145805498,fish
0.7583128331558042,-0.8478593194627265,-0.10858229842163884,house
